Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
270,0.48609382,0.5386686,0.6205521,0.47451133,0.5029917,0.54160106,0.42057472,0.53090805,0.38577443,0.5826678,0.5686996,0.4401119,0.5498116,0.47666097,0.56182265,0.6490781,0.5500104,0.6229917,0.45964974,0.5421696,0.3105653,0.43028718,0.4654367,0.37411714,0.35936522,0.38695258,0.54121697,0.37268007,0.32141653,0.5040579,0.6445832,0.33104357,0.48797125,0.5634843,0.432262,0.32108757,0.4003384,0.4947358,0.6210216,0.49354506,0.5625387,0.58279634,0.52173555,0.47475392,0.48452604,0.48067492,0.5584954,0.600623,0.5949371,0.29045993,0.42558438,0.48359215,0.45693243,0.45491463,0.38613674,0.45594215,0.47880334,0.50874907,0.48643577,0.47540927,0.56531465,0.46112436,0.5193318,0.61497664,0.4651511,0.35703385,0.5334156,0.45674542,0.37204456,0.5665184,0.5797553,0.48865527,0.4557653,0.3584875,0.5304307,0.5696281,0.38363546,0.62221235,0.47691917,0.40114832,0.5483761,0.51250553,0.48481774,0.548159,0.57174027,0.5021309,0.382243,0.4735409,0.49209446,0.4429894,0.34001964,0.44453046,0.3893078,0.46754807,0.56938756,0.39370936,0.581483,0.5560024,0.572693,0.44980824
271,0.4585721,0.287918,0.4367351,0.3530181,0.36101735,0.5632484,0.49600518,0.5420178,0.42030144,0.53288066,0.4592894,0.34691772,0.37708223,0.3314186,0.43564874,0.4620527,0.41574323,0.48552024,0.46382722,0.4705575,0.3343869,0.43817654,0.4987365,0.31937778,0.41401556,0.5216532,0.540456,0.30699557,0.3341764,0.5147988,0.48301223,0.31888518,0.53272355,0.5547428,0.22050491,0.2895926,0.33286744,0.41286418,0.58411163,0.37534064,0.4627784,0.44770515,0.62916327,0.3645929,0.4682042,0.34286404,0.29565278,0.46160543,0.56210035,0.3800873,0.3760445,0.4751788,0.5078401,0.33428884,0.3484856,0.479344,0.387909,0.39297456,0.4634221,0.4284957,0.56470776,0.4529668,0.41611356,0.37508094,0.44645613,0.45724142,0.35776368,0.31958035,0.51687956,0.4159057,0.39692044,0.56383955,0.31900316,0.41817993,0.54341114,0.54694283,0.4086115,0.4560207,0.3875983,0.43756348,0.6025684,0.52120847,0.45346302,0.4408366,0.6463187,0.33433902,0.43221825,0.48577213,0.3493526,0.54536575,0.3502581,0.347768,0.35857302,0.3260165,0.40048724,0.31879443,0.46851063,0.48535544,0.6191455,0.5014289
272,0.4153906,0.5514395,0.45541722,0.4666381,0.513621,0.48870087,0.42290998,0.42592782,0.48994926,0.31509185,0.4345358,0.36430526,0.41784286,0.48952937,0.4694476,0.46420908,0.29229963,0.48632783,0.4693718,0.56109524,0.64915603,0.42798558,0.43314916,0.4486305,0.541662,0.4746701,0.44722277,0.4439772,0.50947547,0.3826441,0.39859685,0.4974468,0.53579575,0.42797732,0.49904135,0.5370437,0.50150895,0.5022603,0.53369033,0.36797482,0.45277,0.4071228,0.3786442,0.42737657,0.5625547,0.4800424,0.4995958,0.46586594,0.43780833,0.5133465,0.45832703,0.47455227,0.5816473,0.4723035,0.49349344,0.5325853,0.41744763,0.41907692,0.5606874,0.45177352,0.40423498,0.51351714,0.5054639,0.4135732,0.42730385,0.5745101,0.3305601,0.56566465,0.5504688,0.43629742,0.4207809,0.39498472,0.51588833,0.5235392,0.47732508,0.3812055,0.48170498,0.29144222,0.4452037,0.40152198,0.4944877,0.44880348,0.48789987,0.35867903,0.45664674,0.36731613,0.48280767,0.4142446,0.4692148,0.4689989,0.5625442,0.5217917,0.55482376,0.2959602,0.38631225,0.5712776,0.49329013,0.36752623,0.48520654,0.5172587
273,0.54569864,0.4079242,0.5308455,0.5587733,0.5530244,0.312182,0.535287,0.45766395,0.4785282,0.5000163,0.3701417,0.5205219,0.45378882,0.524456,0.4772169,0.56871116,0.5335612,0.5502074,0.48984474,0.52350104,0.41952726,0.5476497,0.3563103,0.5135281,0.41785,0.31485826,0.36379606,0.46457994,0.41315603,0.30574906,0.5522793,0.3749806,0.46150637,0.46258867,0.4170682,0.651942,0.52776974,0.61430544,0.5242467,0.46827418,0.51725245,0.462663,0.27897972,0.5162001,0.47238684,0.46276277,0.5832846,0.62672675,0.4595505,0.30647022,0.5424969,0.37196273,0.46669412,0.46590677,0.5640025,0.33614802,0.38659644,0.5834788,0.6540711,0.5656838,0.5289495,0.32486248,0.5616772,0.5357205,0.49575293,0.46545595,0.53411484,0.58247566,0.3548649,0.5091536,0.61173785,0.28899294,0.34865797,0.42389762,0.48661983,0.64446485,0.51619756,0.42672443,0.42042142,0.4105988,0.55356795,0.5505977,0.4495443,0.46732113,0.4394135,0.5069319,0.4712538,0.60555744,0.5052396,0.32858455,0.46874696,0.521763,0.2727943,0.5426161,0.51965505,0.509058,0.62172735,0.53353566,0.38082904,0.38602442
274,0.4720313,0.5805288,0.4640088,0.5407826,0.55262387,0.4672776,0.45337775,0.5159967,0.5882586,0.4337209,0.43821102,0.49467206,0.4448888,0.38617578,0.40593946,0.50278324,0.3521902,0.47454065,0.46764064,0.5706599,0.59773374,0.3944425,0.37085336,0.5419958,0.56506145,0.5082872,0.5285206,0.4954364,0.5227653,0.3933469,0.50281876,0.41516778,0.5658479,0.48210606,0.4665805,0.5627267,0.55353224,0.57203364,0.5582203,0.42889765,0.42081466,0.48618492,0.44214737,0.4838124,0.54612267,0.47693896,0.52853036,0.5067303,0.45631677,0.5454333,0.4661384,0.4587745,0.54475224,0.41892397,0.5862775,0.4868973,0.37786734,0.44291794,0.606717,0.45737496,0.4564456,0.5009969,0.5671028,0.54383016,0.47876692,0.542022,0.4539892,0.5410379,0.56235456,0.4719311,0.42310387,0.4065072,0.5095934,0.51943755,0.4769497,0.420429,0.55626315,0.35458973,0.4181821,0.3989147,0.51946425,0.5791192,0.59124684,0.37573653,0.45477578,0.47874248,0.57180953,0.461107,0.43227932,0.5820433,0.5680374,0.45233303,0.55354196,0.28818518,0.41677892,0.6052026,0.50446653,0.3958217,0.38000864,0.58066976
275,0.49790034,0.4353881,0.46591783,0.56530666,0.5063763,0.5274621,0.4950146,0.44098422,0.50359803,0.3686139,0.5234914,0.43626142,0.49017215,0.5516552,0.55912375,0.61116207,0.40539905,0.43140626,0.5867852,0.56753707,0.5091312,0.5330253,0.44095868,0.47520173,0.45562497,0.4563272,0.5439598,0.49068612,0.5121256,0.4459319,0.569182,0.52130246,0.65517855,0.36721045,0.4035094,0.5342959,0.39549363,0.38501546,0.5337033,0.45361993,0.2842424,0.5138045,0.4196773,0.49786973,0.5238932,0.53366166,0.6527498,0.50851476,0.4195108,0.48171255,0.54220694,0.4763396,0.6147197,0.55163705,0.37427866,0.5178789,0.4247347,0.4282351,0.5659796,0.4213338,0.3973856,0.4528906,0.54133487,0.43211117,0.43133414,0.4889056,0.45081627,0.61947185,0.60510135,0.6482436,0.38092864,0.42339736,0.48605943,0.37772787,0.433057,0.3640328,0.5107577,0.43515706,0.45332658,0.5567676,0.531174,0.5069212,0.47677594,0.39704433,0.47299683,0.46067306,0.5787115,0.48685858,0.4189936,0.493075,0.5412314,0.4748347,0.46606708,0.55680776,0.51390344,0.52895933,0.5412393,0.5430936,0.5575185,0.5111544
276,0.5027309,0.55808336,0.4253485,0.535172,0.56031966,0.542528,0.48856777,0.4965799,0.54464674,0.39370787,0.4361804,0.45256287,0.43912828,0.44265252,0.5441656,0.44400242,0.34816116,0.45030388,0.4718932,0.48471984,0.6147177,0.50470227,0.4408498,0.4990781,0.5882644,0.5845202,0.5132014,0.42309862,0.4982789,0.37492174,0.48111254,0.46585545,0.5541034,0.45610726,0.47865522,0.5057417,0.49087292,0.46050632,0.5194901,0.48351645,0.47612473,0.5076196,0.3754476,0.38652214,0.5527017,0.50319374,0.50802827,0.58764124,0.4889357,0.510102,0.44031435,0.4636299,0.63218635,0.52685684,0.49926504,0.57011616,0.41936964,0.40733513,0.56355286,0.526216,0.4922789,0.51884884,0.52959275,0.5183068,0.4645778,0.541358,0.45157996,0.4750756,0.5997709,0.5515946,0.381186,0.4384337,0.6143671,0.5698455,0.5314943,0.4384689,0.5246709,0.37127605,0.42817184,0.50660557,0.5464815,0.5143019,0.61607,0.3646133,0.5165323,0.44261456,0.55078506,0.5274459,0.42044234,0.57547545,0.48961425,0.47376782,0.48660743,0.39300525,0.39719027,0.5834967,0.51969016,0.4878431,0.50202775,0.63564277
277,0.4393651,0.5477692,0.39955395,0.46315944,0.51424634,0.47101694,0.4214618,0.47688174,0.49192256,0.42645612,0.45377463,0.44639552,0.44566494,0.3678605,0.430884,0.51368773,0.31705293,0.45049277,0.37884015,0.51744217,0.60309565,0.37322283,0.3998272,0.49717912,0.5621078,0.49569044,0.46661013,0.440615,0.55611694,0.35080424,0.44744623,0.45412838,0.5770614,0.464843,0.5405841,0.56300914,0.50411564,0.4817287,0.5521885,0.36499482,0.399441,0.39034286,0.36202008,0.38482082,0.45120507,0.42159474,0.5063257,0.45768356,0.46485293,0.5574599,0.45082712,0.49851513,0.44348496,0.39561236,0.5402781,0.5364121,0.4231614,0.45910102,0.49531096,0.45563796,0.39358976,0.43901157,0.5255279,0.52824247,0.4899122,0.48398852,0.48893312,0.44208723,0.51536316,0.46206355,0.44463435,0.36908615,0.46196896,0.48599392,0.4122637,0.39920527,0.5309029,0.373191,0.46733856,0.41243637,0.4771965,0.45038947,0.5065301,0.41245824,0.5294016,0.3937871,0.53334236,0.33550346,0.35986316,0.49293998,0.54500556,0.50102794,0.49830785,0.3671332,0.38129205,0.55170107,0.4429254,0.38669738,0.39806902,0.49241185
278,0.44783294,0.53579044,0.39002246,0.5451317,0.5103271,0.38782746,0.402006,0.46345282,0.5225038,0.4551583,0.41793144,0.44761208,0.43667385,0.42016762,0.5344496,0.4540358,0.3543046,0.43992344,0.47987062,0.4713781,0.5018457,0.44927782,0.382277,0.45975098,0.5270877,0.4249698,0.49049032,0.4393164,0.492289,0.34857744,0.42129123,0.37455815,0.52874625,0.43684167,0.44433102,0.54156995,0.46960175,0.5197134,0.4842965,0.41790733,0.44762462,0.41750354,0.33706665,0.38482347,0.5072922,0.39694643,0.5433135,0.54515505,0.44857484,0.50537694,0.48009834,0.44054925,0.478946,0.45026553,0.47648007,0.49100566,0.38411823,0.41212493,0.54613423,0.504957,0.4126355,0.40648237,0.5160827,0.5365452,0.40876496,0.5066332,0.415969,0.48299623,0.5241459,0.50767076,0.42160964,0.3515749,0.53243816,0.47683865,0.49334717,0.42880005,0.4881364,0.3846416,0.48979652,0.42611033,0.49734277,0.46945202,0.5781727,0.3762381,0.46249402,0.44359744,0.5006616,0.4445269,0.36610088,0.44575197,0.44112605,0.51972735,0.4562925,0.3717889,0.36984843,0.55612606,0.42549422,0.4042757,0.42274666,0.5040745
279,0.55826294,0.51417977,0.5119137,0.50193423,0.5108644,0.7202339,0.45399153,0.56241536,0.5500016,0.41585156,0.4990443,0.49251354,0.48580524,0.42625853,0.5184656,0.61681074,0.33567584,0.3657982,0.45691127,0.49550807,0.6152276,0.4371713,0.51644033,0.506233,0.5102024,0.5454627,0.5600359,0.39598906,0.50807416,0.46799695,0.5644165,0.3845515,0.6121307,0.51789004,0.46997362,0.5751238,0.4736426,0.34790394,0.644451,0.5487514,0.3299209,0.60745627,0.5356607,0.5313144,0.5528556,0.5787307,0.56859374,0.4905707,0.517181,0.44030604,0.45579684,0.5262073,0.5220908,0.45359755,0.45344114,0.5190875,0.43748134,0.3304055,0.43583417,0.36826438,0.5327504,0.5578927,0.5112552,0.5413272,0.4536205,0.46271682,0.53324634,0.59820867,0.6120975,0.58219755,0.45851463,0.46083468,0.5096688,0.4281103,0.46248838,0.48972654,0.4854621,0.41347983,0.442087,0.50356895,0.5188514,0.42948377,0.5414008,0.4306394,0.5029601,0.5214606,0.58078957,0.4366753,0.37690932,0.63812184,0.49253127,0.4217084,0.5332943,0.44200575,0.42518562,0.525705,0.5273112,0.48025674,0.5527991,0.56233346
280,0.43482313,0.45660937,0.4882965,0.5552714,0.5492499,0.6231046,0.42368436,0.45308408,0.5960454,0.471079,0.4378937,0.4910069,0.4475096,0.44313508,0.57187057,0.4382611,0.39680743,0.5077708,0.49616066,0.47574633,0.53405046,0.4815461,0.457179,0.51221144,0.4656769,0.5827845,0.53370345,0.51867145,0.45466048,0.47181645,0.46658808,0.505733,0.5342653,0.48452583,0.5097016,0.46866924,0.41621,0.3581369,0.58869827,0.51418185,0.3718246,0.63905543,0.43360513,0.47086543,0.5309336,0.4832235,0.634793,0.43031114,0.53841543,0.48991653,0.4320447,0.46140522,0.6019412,0.60050094,0.36887726,0.53933454,0.51128745,0.3948044,0.4829613,0.45237744,0.50544274,0.47688395,0.41680086,0.57951367,0.45981824,0.48430955,0.4568577,0.58717775,0.6631833,0.5951435,0.43163842,0.4333047,0.64497,0.50651264,0.518591,0.39206666,0.50913763,0.45806962,0.4530819,0.6037841,0.5172108,0.48840174,0.5495914,0.45425513,0.50568426,0.5289129,0.5172949,0.45385337,0.3736518,0.571494,0.484102,0.48844856,0.47970706,0.43523544,0.505488,0.5390489,0.46077746,0.47518927,0.58922166,0.5485427
281,0.63358164,0.3318582,0.38435668,0.41308075,0.33932453,0.50958073,0.56550753,0.5452987,0.58983946,0.62233853,0.5313382,0.54185605,0.5353426,0.51950026,0.5461458,0.35808086,0.69666505,0.41049486,0.58007693,0.41688782,0.44201535,0.5918145,0.6210625,0.51258206,0.5693903,0.4405625,0.5249713,0.57002354,0.5991985,0.6181965,0.44668567,0.54533255,0.44463867,0.44784015,0.41139957,0.46455556,0.44524375,0.4745571,0.422992,0.5418141,0.5424758,0.61982185,0.6394429,0.5619347,0.47659,0.5367067,0.3823926,0.4569535,0.52764666,0.5430475,0.5443861,0.5010302,0.4055142,0.5639174,0.52354586,0.5440537,0.5547421,0.57092696,0.5366986,0.6272261,0.57221663,0.42698586,0.56370956,0.39448047,0.55476457,0.5608624,0.4234035,0.31020153,0.47925106,0.3606491,0.5459928,0.6555115,0.5346121,0.49540818,0.64195156,0.686901,0.44828534,0.5269677,0.50725156,0.56723285,0.44551456,0.58482885,0.46615148,0.5330569,0.4740813,0.50512075,0.37287664,0.60512626,0.57685363,0.4339121,0.5524975,0.50756425,0.5383541,0.57566166,0.48344088,0.46905178,0.4289688,0.53311855,0.69023263,0.4813484
282,0.4612566,0.6393968,0.63272345,0.4748479,0.63717055,0.48521268,0.5221783,0.5201937,0.51805633,0.5923559,0.51644707,0.6570182,0.6608578,0.64890456,0.59518087,0.40839583,0.58260566,0.63122326,0.57141095,0.26982874,0.3944376,0.59281766,0.6352881,0.52693844,0.5143761,0.46455353,0.61348194,0.5179646,0.2663226,0.626453,0.54068494,0.50060695,0.37088484,0.5269589,0.5462501,0.39065367,0.3712046,0.3130258,0.45378736,0.64542764,0.57405293,0.6500898,0.5460418,0.5517593,0.63215595,0.5896852,0.5767058,0.4996942,0.5488952,0.50928396,0.5246979,0.5782558,0.49192688,0.518486,0.2442072,0.5754031,0.6507107,0.5859469,0.31749657,0.51769614,0.44503134,0.6825856,0.29263872,0.60524,0.59714305,0.36120963,0.6052418,0.39437866,0.40626493,0.57616377,0.53528154,0.46864927,0.6674316,0.4156531,0.4571132,0.4512272,0.45462826,0.7939902,0.48597613,0.5379733,0.42083266,0.38735932,0.6359438,0.70977026,0.53547573,0.59821796,0.41593787,0.57152885,0.4645819,0.5807349,0.3377059,0.45058656,0.3714735,0.5941687,0.52379274,0.39180332,0.32143956,0.5413682,0.54342914,0.38269532
283,0.60928965,0.41897458,0.35360855,0.44699204,0.30738223,0.5451609,0.57329726,0.5949834,0.58847725,0.62439686,0.513669,0.5229605,0.45582992,0.5245823,0.5511562,0.47905087,0.73435545,0.4283446,0.5166075,0.38320935,0.33581847,0.49634826,0.5033656,0.6151211,0.50653213,0.3682875,0.4452329,0.51487166,0.51260835,0.48457983,0.4127646,0.5781244,0.40593898,0.5440968,0.3950162,0.44276884,0.45462766,0.47072148,0.48248413,0.5617312,0.5799644,0.58480453,0.65001917,0.47221994,0.49769807,0.53787744,0.38677108,0.4637641,0.63373345,0.5273254,0.47696805,0.51577556,0.39517623,0.4872135,0.54270136,0.4828637,0.49004835,0.53914535,0.4703336,0.61173546,0.40503302,0.42724454,0.5248759,0.38013363,0.5571938,0.56693584,0.33059767,0.3278918,0.42347357,0.40706724,0.5709028,0.5939572,0.5286939,0.50857735,0.5887376,0.6169515,0.33020544,0.59285265,0.5109141,0.49319875,0.38728154,0.527025,0.49894142,0.5492245,0.4609746,0.50164276,0.29067674,0.5699352,0.4828002,0.3666814,0.47637033,0.51479834,0.4053889,0.61578876,0.51105595,0.46993226,0.46564406,0.48773587,0.5963185,0.4418904
284,0.4944693,0.5469618,0.40014637,0.58420813,0.5156076,0.45482165,0.5121398,0.58202815,0.49077478,0.3899591,0.488574,0.41008157,0.43616074,0.45618948,0.60614824,0.4829116,0.332904,0.49815217,0.4888844,0.4906486,0.64349866,0.511897,0.37867433,0.485779,0.57841384,0.52356744,0.51032543,0.43523324,0.5103617,0.32244635,0.5433337,0.38969013,0.5861571,0.5270482,0.41549975,0.59220266,0.53301823,0.559975,0.54729736,0.38601387,0.45601797,0.4026177,0.345751,0.36076522,0.51222456,0.40846372,0.5360123,0.5965736,0.44817019,0.49699646,0.5201568,0.43012828,0.58888686,0.5083071,0.54916126,0.5717243,0.34110725,0.47227365,0.5889586,0.5451126,0.45712346,0.340914,0.5657133,0.47083914,0.48031268,0.56325614,0.38793862,0.45021766,0.55523,0.5093987,0.35563427,0.43130165,0.5163804,0.54791653,0.57005787,0.47368163,0.5135846,0.34368148,0.44189107,0.40853852,0.54467833,0.5930265,0.6251656,0.36058378,0.47173983,0.40338302,0.52352196,0.45911172,0.41831556,0.43096393,0.49922743,0.5249373,0.4220146,0.4510163,0.43323156,0.6284142,0.5498774,0.49282748,0.47740632,0.6052544
285,0.47132197,0.51619476,0.42152637,0.552927,0.4601171,0.4799872,0.39612734,0.5379186,0.54188263,0.41302824,0.4655853,0.42981678,0.4024303,0.39094958,0.51019263,0.517212,0.3172106,0.4734274,0.44493896,0.4851377,0.5606723,0.4377894,0.32281345,0.5037171,0.4903189,0.46197474,0.45262396,0.43940908,0.51416576,0.31780234,0.42601317,0.36311504,0.5542871,0.48045146,0.404071,0.5325538,0.48003745,0.55404025,0.5142736,0.4083079,0.4321273,0.43875593,0.36688036,0.3388881,0.5503671,0.39156032,0.45296192,0.5109383,0.45998842,0.48496985,0.4606253,0.41884023,0.5807432,0.4538768,0.5150551,0.5190077,0.35479188,0.38522553,0.5695312,0.5096705,0.46858716,0.38157552,0.56301963,0.47674707,0.5263586,0.51981246,0.39255863,0.4234863,0.5312507,0.47574806,0.37736702,0.39765695,0.5285834,0.5047208,0.52669,0.4265199,0.49193668,0.35336483,0.45964363,0.3837456,0.54010534,0.52483374,0.61781895,0.42331094,0.45336717,0.42304558,0.50979424,0.4490556,0.3732512,0.46859682,0.4615208,0.4887301,0.445912,0.34613806,0.42357367,0.5281715,0.44482237,0.45767498,0.37670636,0.50621784
286,0.4155538,0.6185638,0.3863933,0.49301913,0.45392734,0.47748744,0.39014065,0.59033555,0.49345252,0.449535,0.43201032,0.45540953,0.47587997,0.35864657,0.49327856,0.55341375,0.31294584,0.4997291,0.38070005,0.44576028,0.6067084,0.3408119,0.3626786,0.4762089,0.56734467,0.54005396,0.44213748,0.5239311,0.50194514,0.37288702,0.42179015,0.45872593,0.5080609,0.5275667,0.49699104,0.5523824,0.51113766,0.49675456,0.49461558,0.40728313,0.47778437,0.37997413,0.40288532,0.4076174,0.5671023,0.49296135,0.497248,0.48759967,0.5099987,0.51108813,0.45483482,0.5492681,0.43397287,0.3596118,0.55708265,0.549386,0.36950868,0.43806928,0.5240122,0.4416203,0.4643085,0.427142,0.5828327,0.54459333,0.5247578,0.54831755,0.49711257,0.41686577,0.5256109,0.48187825,0.49817303,0.41859615,0.5230971,0.56210595,0.49064526,0.3669442,0.45761847,0.35035098,0.52659726,0.3226028,0.46410143,0.49477774,0.5690974,0.40364063,0.45715487,0.39939153,0.55985415,0.37080112,0.37164825,0.5072843,0.5075593,0.5282321,0.5056112,0.37364396,0.35798973,0.5659814,0.47675776,0.31641883,0.4124446,0.6403891
287,0.55110306,0.43957412,0.5377445,0.42037454,0.59728384,0.33033857,0.5910095,0.4039906,0.50701416,0.5448762,0.35517788,0.49712658,0.4873023,0.529148,0.41817066,0.41471636,0.54915476,0.5891657,0.5427523,0.59400696,0.49883157,0.4521196,0.3790275,0.5130153,0.50321597,0.5102108,0.46170664,0.48147142,0.3773443,0.521081,0.41920206,0.46950686,0.33554202,0.42289853,0.5489354,0.5829246,0.58372724,0.6199613,0.48843718,0.5015602,0.68648034,0.40502527,0.35386968,0.45792603,0.45270884,0.5448153,0.5340161,0.5881038,0.4981522,0.3448859,0.5092867,0.39859676,0.43754905,0.49236697,0.6036952,0.34152555,0.40159932,0.55573684,0.54718584,0.48435822,0.57405746,0.4619851,0.50023806,0.499053,0.50333405,0.54265547,0.5507969,0.5771742,0.3984077,0.5209155,0.5234384,0.4403953,0.44710296,0.53737557,0.40330726,0.5024712,0.61444193,0.47937265,0.3325797,0.4855632,0.51300377,0.55288565,0.4118218,0.4573271,0.37759578,0.5788859,0.5403501,0.6348876,0.61991286,0.50312567,0.47931555,0.44627625,0.4295367,0.48913762,0.5467735,0.5802438,0.6136012,0.44229388,0.36210632,0.45154166
288,0.42418814,0.4915927,0.45230904,0.4035396,0.4783802,0.40467408,0.5714761,0.49915844,0.40001747,0.5901109,0.50509036,0.5154121,0.5646061,0.58766997,0.541005,0.3237781,0.6630633,0.41412312,0.542585,0.3018505,0.4369309,0.59657264,0.62747043,0.49460304,0.5848115,0.4239369,0.4605554,0.53478014,0.42895907,0.6187095,0.44865876,0.51601505,0.32443774,0.46159172,0.52240974,0.39830822,0.43932188,0.43973297,0.33934408,0.54613495,0.5952471,0.5323723,0.546595,0.5811807,0.4479171,0.6048702,0.46270758,0.4391508,0.42205355,0.5123402,0.57385504,0.4761432,0.3589189,0.5219526,0.43596143,0.4975512,0.578004,0.61156964,0.43075663,0.6191263,0.4525089,0.47090912,0.49163383,0.4219603,0.53251356,0.4260938,0.4439435,0.34930468,0.4101048,0.42393523,0.4976704,0.49556142,0.46364206,0.46928298,0.47475886,0.58776516,0.3849968,0.68444693,0.4956694,0.4706632,0.3675918,0.47619787,0.47383535,0.5680238,0.47402227,0.46271873,0.32385695,0.55547976,0.49623483,0.39770657,0.46540844,0.5450183,0.4902429,0.6753783,0.47727394,0.47908235,0.40158856,0.42289913,0.65274024,0.48544347
289,0.45674384,0.58634377,0.47534072,0.55856144,0.5846784,0.600035,0.3762833,0.3863091,0.64173925,0.37577844,0.44277942,0.4476658,0.44232854,0.51298624,0.51848435,0.46797246,0.302019,0.557967,0.4244035,0.59362495,0.5696002,0.4228388,0.47281986,0.5218154,0.425659,0.5974374,0.5727364,0.5337987,0.4615487,0.4578166,0.38478085,0.5399249,0.5501906,0.42107508,0.57133025,0.5025146,0.43488514,0.42732942,0.59040403,0.4627161,0.41992414,0.6639451,0.39215454,0.4438113,0.5425142,0.50704634,0.68715495,0.4069863,0.4869303,0.49971953,0.38855666,0.4388049,0.5911107,0.5238825,0.3701482,0.5669266,0.46738487,0.34630135,0.44439304,0.44565815,0.5032958,0.5964948,0.32937932,0.55676985,0.45813122,0.50219846,0.48543894,0.660499,0.5790865,0.5316248,0.46827972,0.39970177,0.67520446,0.45716733,0.4201369,0.27441296,0.59259367,0.39496958,0.48335022,0.61448985,0.50936663,0.39032352,0.49246517,0.46637172,0.4530398,0.5390147,0.5548323,0.48228177,0.4213295,0.65485454,0.52945757,0.41114503,0.5581865,0.3506559,0.44906062,0.54802287,0.49238682,0.41230386,0.43169826,0.47499013
290,0.5224952,0.44275272,0.490498,0.43142927,0.40742666,0.5740284,0.44912332,0.53138024,0.53453386,0.57125574,0.493854,0.5989765,0.5719143,0.5166192,0.5586045,0.46944803,0.61601794,0.46316487,0.56719047,0.42004612,0.3186041,0.502697,0.597355,0.5803441,0.4299174,0.42097116,0.5415337,0.52604455,0.4396531,0.59320116,0.46908852,0.5625526,0.4625727,0.48627165,0.4600873,0.43558913,0.42197204,0.4242308,0.49859697,0.49629766,0.4767134,0.67327696,0.6455374,0.58131707,0.55499387,0.57912225,0.5164887,0.4537637,0.5519626,0.542119,0.49194402,0.5468229,0.38835493,0.50537443,0.3566314,0.44730535,0.6054405,0.47244745,0.45094013,0.53272617,0.49522358,0.58289933,0.4643519,0.5140058,0.5004144,0.43216974,0.48407656,0.48409197,0.38224554,0.44524485,0.6106854,0.5735841,0.46513128,0.36124933,0.5355039,0.45922738,0.4382288,0.55180824,0.5184729,0.58121586,0.4243488,0.49110177,0.45134667,0.5549903,0.46263963,0.5367005,0.4541425,0.47765788,0.4815885,0.59358364,0.5194165,0.46722856,0.49048254,0.47953293,0.5389667,0.35224617,0.46356812,0.50734663,0.58780444,0.42127123
291,0.40745008,0.56941277,0.44638348,0.46449468,0.56389904,0.49654937,0.31992173,0.38754076,0.5890502,0.3764269,0.40062845,0.4233672,0.4594851,0.42579132,0.43054605,0.45871454,0.32358485,0.501755,0.4468786,0.5266862,0.55512595,0.42847008,0.39810812,0.48762548,0.46859246,0.48695517,0.53577566,0.47887683,0.4415465,0.3791502,0.4111942,0.51002425,0.5324051,0.41248518,0.50102884,0.4829631,0.4946739,0.45350045,0.5052382,0.4445522,0.45766726,0.52448493,0.38063046,0.4478892,0.5289116,0.45343515,0.5053135,0.4805057,0.45360732,0.4849214,0.43564704,0.44870216,0.5105954,0.4392125,0.4557428,0.49781793,0.3896959,0.38446832,0.5011051,0.4451241,0.38072073,0.5727661,0.4542707,0.5792601,0.4586379,0.4824707,0.4212287,0.5510703,0.5082045,0.48660564,0.4482003,0.3751725,0.57666874,0.48536396,0.42412797,0.3372994,0.51884663,0.3996105,0.39692318,0.46162847,0.45071006,0.44212747,0.46289313,0.40158433,0.44916418,0.46504277,0.481906,0.46029454,0.41942093,0.5782034,0.45233148,0.45805168,0.5121967,0.2778353,0.4631971,0.5536473,0.4318961,0.3842134,0.394914,0.45775324
292,0.40147454,0.43360502,0.6225159,0.4082408,0.36561126,0.3346639,0.557432,0.4379454,0.28951216,0.4826478,0.32187042,0.36329335,0.45643476,0.30524755,0.28525278,0.5413773,0.61769927,0.5479492,0.34241512,0.64109373,0.27637595,0.36665675,0.34576124,0.33039355,0.38417196,0.517733,0.36395156,0.3627569,0.4359225,0.42015585,0.4968264,0.36511207,0.28127086,0.44078594,0.61197364,0.43645278,0.5028667,0.6511061,0.41812432,0.59828407,0.55070657,0.28518194,0.4127632,0.47934616,0.4389317,0.35550976,0.31110212,0.4163372,0.34137577,0.46552113,0.4559973,0.3489807,0.36271662,0.5899371,0.7404194,0.26513398,0.2727956,0.48160857,0.44077486,0.33027077,0.40691903,0.41162884,0.37981093,0.2827925,0.32973862,0.4130054,0.53866446,0.5113171,0.33572286,0.5478716,0.52770275,0.40723848,0.39628053,0.55280226,0.43864912,0.46323186,0.42172796,0.41470578,0.49042946,0.56004816,0.3925997,0.28090018,0.30069613,0.44036528,0.40964812,0.61102855,0.5381597,0.3384251,0.6353959,0.29581136,0.37074423,0.3728964,0.6217506,0.5891303,0.495059,0.4899096,0.68677473,0.58489215,0.35510364,0.4006079
